Date,log_returns,State,SPX
1945-01-31,0.12128397296182805,0,13.47
1945-02-01,0.36896398890855137,0,13.5
1945-02-02,1.2468414800178251,0,13.6
1945-02-03,0.6719927619363558,0,13.65
1945-02-05,0.6671392444653962,0,13.7
1945-02-06,0.4005345498552195,0,13.73
1945-02-07,0.42233530410837206,0,13.76
1945-02-08,0.0,0,13.76
1945-02-09,-1.104848254607937,0,13.68
1945-02-10,0.2774274069014534,0,13.7
1945-02-13,2.600138832774351,0,13.9
1945-02-14,0.8926292547988204,0,13.97
1945-02-15,1.2691918537641274,0,14.07
1945-02-16,-0.25273795234938323,0,14.05
1945-02-17,0.2548161096701663,0,14.07
1945-02-19,1.125288737957709,0,14.16
1945-02-20,0.6476875483397883,0,14.21
1945-02-21,-0.2582681604296556,0,14.19
1945-02-23,-0.391420332343609,0,14.16
1945-02-24,-0.52805713517564,0,14.12
1945-02-26,-0.4261516190040327,0,14.09
1945-02-27,1.6000161846909187,0,14.2
1945-02-28,1.4577588650806805,0,14.3
1945-03-01,0.31088946120669525,0,14.32
1945-03-02,-1.3176206672668056,0,14.23
1945-03-03,0.0,0,14.23
1945-03-05,1.0741885699754357,0,14.3
1945-03-06,1.0669183104054745,0,14.37
1945-03-07,0.1518102509693354,0,14.38
1945-03-08,-3.1860292539154753,1,14.12
1945-03-09,-3.0202350736683554,1,13.82
1945-03-10,1.0011862664556368,0,13.92
1945-03-12,0.7023427008915603,0,13.99
1945-03-13,0.0,0,13.99
1945-03-14,0.20103477112896143,0,14.01
1945-03-15,0.5992990083375048,0,14.07
1945-03-16,0.19930146530661275,0,14.09
1945-03-17,0.0,0,14.09
1945-03-19,-0.7993974013151613,1,14.01
1945-03-20,-1.7982723332333563,1,13.82
1945-03-21,-1.2943900366526073,1,13.69
1945-03-22,-0.10111712596693485,1,13.68
1945-03-23,0.6128909593699311,1,13.74
1945-03-24,-1.2037004870839547,1,13.62
1945-03-26,-2.1747371222172025,1,13.39
1945-03-27,0.7620457863263916,0,13.47
1945-03-28,1.0209484118929524,0,13.58
1945-03-29,0.27600393695240333,0,13.61
1945-03-31,0.2745267073317936,0,13.64
1945-04-02,1.1499697301676075,0,13.77
1945-04-03,0.17581422558385226,0,13.79
1945-04-04,-0.17922234050080216,0,13.77
1945-04-05,-0.9077690718004072,0,13.67
1945-04-06,0.8917643908774082,0,13.77
1945-04-07,0.6185808506907838,0,13.84
1945-04-09,-0.26468599110221674,0,13.81
1945-04-10,0.44237728184245073,0,13.86
1945-04-11,1.6702899437200778,0,14.06
1945-04-12,-0.08298924212156629,0,14.05
1945-04-13,1.3023250806249427,0,14.2
1945-04-16,2.5645605545142165,0,14.49
1945-04-17,0.1765845143542278,0,14.51
1945-04-18,1.2110946852179594,0,14.65
1945-04-19,-1.1735111450641695,0,14.51
1945-04-20,-0.16828966902275508,0,14.49
1945-04-21,0.5042869671917946,0,14.55
1945-04-23,0.6660160423639538,0,14.63
1945-04-24,0.5783057751782614,0,14.7
1945-04-25,-0.2499876006128173,0,14.67
1945-04-26,-0.2662507541687628,0,14.64
1945-04-27,0.5534821745217356,0,14.7
1945-04-28,0.825290087576282,0,14.79
1945-04-30,0.45669974596641705,0,14.84
1945-05-01,-0.4709258620408856,0,14.79
1945-05-02,-0.21902773558457722,0,14.77
1945-05-03,1.089799559954881,0,14.87
1945-05-04,0.5481417387575941,0,14.92
1945-05-05,0.3279427671400069,0,14.95
1945-05-07,-0.21670182890308076,0,14.93
1945-05-08,0.3314095195875522,0,14.96
1945-05-09,-1.5519977647415033,0,14.81
1945-05-10,-1.8340253443009236,0,14.62
1945-05-11,0.0,0,14.62
1945-05-12,1.096367595277511,0,14.73
1945-05-14,-0.9718008635158606,0,14.63
1945-05-15,0.48926918185723106,0,14.68
1945-05-16,0.09768634308963914,0,14.69
1945-05-17,0.8222173140962683,0,14.77
1945-05-18,1.014076601505333,0,14.87
1945-05-19,0.2084924704899303,0,14.89
1945-05-21,-0.8569586063101551,0,14.82
1945-05-22,-0.12264835927585452,0,14.81
1945-05-23,-1.3727573430198245,0,14.7
1945-05-24,0.0,0,14.7
1945-05-25,1.1732922531050252,0,14.79
1945-05-26,1.0302440724245334,0,14.87
1945-05-28,1.9527655129776775,0,15.03
1945-05-29,0.966150393327873,0,15.11
1945-05-31,-1.1768931612583728,0,15.01
1945-06-01,0.2370285923109805,0,15.03
1945-06-02,0.35675464322676836,0,15.06
1945-06-04,-0.12067979692538211,0,15.05
1945-06-05,-0.2422760785797695,0,15.03
1945-06-06,-0.8449965801420364,0,14.96
1945-06-07,0.12116526618918283,0,14.97
1945-06-08,-0.4944517636038675,0,14.93
1945-06-09,0.12449728132838031,0,14.94
1945-06-11,-0.6208383181105889,0,14.89
1945-06-12,0.3721407225242619,0,14.92
1945-06-13,0.8565069006825093,0,14.99
1945-06-14,0.7742286842588456,0,15.05
1945-06-15,0.7352644091990044,0,15.1
1945-06-16,0.4401648967040044,0,15.13
1945-06-18,-0.6022996295537604,0,15.09
1945-06-19,0.3188953927159351,0,15.11
1945-06-20,1.105039420435187,0,15.18
1945-06-21,1.2370241053856132,0,15.26
1945-06-22,0.31364705510275637,0,15.28
1945-06-23,0.32381338924762154,0,15.3
1945-06-25,0.8033933666425321,0,15.35
1945-06-26,0.3326352241884917,0,15.37
1945-06-27,-0.3316106596193868,0,15.35
1945-06-28,-3.8064893075164767,1,15.04
1945-06-29,-1.9601350364197316,1,14.87
1945-06-30,1.0409158445136195,1,14.96
1945-07-02,0.80809357823915,1,15.03
1945-07-03,0.0,1,15.03
1945-07-05,-1.9884937728942294,1,14.86
1945-07-06,0.5950997086544905,1,14.91
1945-07-09,1.4790614121583505,1,15.04
1945-07-10,0.6744142422599495,1,15.1
1945-07-11,-0.5588489325970655,1,15.05
1945-07-12,0.4461916109134104,1,15.09
1945-07-13,-0.44958143762257563,1,15.05
1945-07-16,-1.2103756357775188,1,14.94
1945-07-17,-3.063619160888935,1,14.61
1945-07-18,-0.4694783438671019,1,14.56
1945-07-19,0.9226542596774421,1,14.66
1945-07-20,0.0,1,14.66
1945-07-23,-1.3640704731756699,1,14.51
1945-07-24,0.2752779633448626,1,14.54
1945-07-25,1.2419424499044034,1,14.68
1945-07-26,-2.4326443991875832,1,14.38
1945-07-27,0.5667095130276317,0,14.45
1945-07-30,1.170468347547035,0,14.6
1945-07-31,0.465416183385722,0,14.66
1945-08-01,0.15594339205650096,0,14.68
1945-08-02,-0.4684566585586333,0,14.62
1945-08-03,0.46604405193232523,0,14.68
1945-08-06,0.3099674539839122,0,14.72
1945-08-07,-1.5129508737974635,0,14.52
1945-08-08,0.22754986678480815,0,14.55
1945-08-09,1.827768741058097,0,14.79
1945-08-10,-0.07760431453870506,0,14.78
1945-08-13,-1.3039110810610275,0,14.61
1945-08-14,0.6894453048987441,0,14.7
1945-08-17,-0.609892339787254,0,14.62
1945-08-20,-1.6616045164813258,0,14.4
1945-08-21,0.4549482103255447,0,14.46
1945-08-22,0.7590398940252454,0,14.56
1945-08-23,2.010812856190053,0,14.85
1945-08-24,1.3226417814192126,0,15.05
1945-08-27,1.3889604866334921,0,15.27
1945-08-28,0.3129906633876703,0,15.32
1945-08-29,-0.12628621916663435,0,15.3
1945-08-30,0.3477737976461365,0,15.35
1945-08-31,1.0959106588200074,0,15.51
1945-09-04,0.0,0,15.51
1945-09-05,0.13679535211680127,0,15.53
1945-09-06,1.4356780773828974,0,15.74
1945-09-07,-0.0677894437889944,0,15.73
1945-09-08,0.20525827332162652,0,15.76
1945-09-10,0.1544832695857136,0,15.78
1945-09-11,0.768076850114385,0,15.88
1945-09-12,0.541896641448737,0,15.95
1945-09-13,0.0,0,15.95
1945-09-14,-0.6839039853258716,0,15.86
1945-09-15,-2.097862911838392,0,15.56
1945-09-17,-0.3519510862140521,0,15.51
1945-09-18,2.0370136350232104,0,15.82
1945-09-19,1.0143294258466613,0,15.97
1945-09-20,0.4031462371299098,0,16.03
1945-09-21,-0.5511923739922095,0,15.95
1945-09-22,-0.20701588262331638,0,15.92
1945-09-24,-0.07202924064410916,0,15.91
1945-09-25,0.14431346437789846,0,15.93
1945-09-26,-0.07307161891968675,0,15.92
1945-09-27,-0.4718689672386071,0,15.86
1945-09-28,1.4599063515453643,0,16.05
1945-09-29,0.8374206474785618,0,16.16
1945-10-01,1.362307471205791,0,16.33
1945-10-02,0.0,0,16.33
1945-10-03,-0.25705887759314827,0,16.3
1945-10-04,0.0,0,16.3
1945-10-05,0.6847829205795406,0,16.38
1945-10-06,0.6801430398868634,0,16.46
1945-10-08,0.3467002894532415,0,16.5
1945-10-09,0.34638770658566354,0,16.54
1945-10-10,0.51778164738724,0,16.6
1945-10-11,-0.18025129141829901,0,16.58
1945-10-15,0.09030554152381487,0,16.59
1945-10-16,0.0,0,16.59
1945-10-17,0.6284896493682399,0,16.66
1945-10-18,0.5402263230969687,0,16.72
1945-10-19,-1.1386474168533587,0,16.59
1945-10-20,0.5260304293718846,0,16.65
1945-10-22,0.5336868269037056,0,16.71
1945-10-23,-1.3502693069385339,1,16.58
1945-10-24,-2.326644832618728,1,16.33
1945-10-25,0.8711427592271886,1,16.41
1945-10-26,0.8942389993305818,1,16.49
1945-10-29,-1.9707076862235362,1,16.3
1945-10-30,0.8390027704574925,1,16.38
1945-10-31,2.533290787750606,1,16.65
1945-11-01,1.9366154650668197,1,16.87
1945-11-02,-0.0872861973546111,0,16.86
1945-11-03,-0.08734364320959127,0,16.85
1945-11-05,0.7910910029808687,0,16.94
1945-11-07,1.7452286788787537,0,17.14
1945-11-08,-0.5199636618635974,0,17.08
1945-11-09,0.1788012857199812,0,17.1
1945-11-10,0.0,0,17.1
1945-11-13,-0.5340261258663969,0,17.04
1945-11-14,-0.7912158538554881,0,16.95
1945-11-15,1.129846691869173,0,17.08
1945-11-16,-0.6885944600041762,0,17.0
1945-11-17,1.7253073584074927,0,17.21
1945-11-19,-0.16312084823452117,0,17.19
1945-11-20,0.6500736218524774,0,17.27
1945-11-21,-1.8934722171122336,0,17.02
1945-11-23,-1.261932401685096,0,16.85
1945-11-24,-0.8848776939468419,0,16.73
1945-11-26,1.4935770250517817,0,16.94
1945-11-27,1.4310607242455733,0,17.15
1945-11-28,-0.6165943521113898,0,17.06
1945-11-29,-0.2062982341357105,0,17.03
1945-11-30,1.0796516904071207,0,17.19
1945-12-01,0.6789969555133323,0,17.29
1945-12-03,1.0743957531605457,0,17.44
1945-12-04,-0.14261591719411593,0,17.42
1945-12-05,-0.07141990555888787,0,17.41
1945-12-06,0.6740451003730557,0,17.5
1945-12-07,0.29904678011599567,0,17.54
1945-12-08,0.8678944261282943,0,17.65
1945-12-10,0.2465957787208786,0,17.68
1945-12-11,-0.3277087049679661,0,17.64
1945-12-12,-2.038524070299386,1,17.37
1945-12-13,-0.6083055701108492,1,17.29
1945-12-14,0.1584198190715285,1,17.31
1945-12-15,0.238343288205471,1,17.34
1945-12-17,-2.7566137708167684,1,16.94
1945-12-18,1.0867621322443002,0,17.1
1945-12-19,0.0,0,17.1
1945-12-20,-0.745867428068336,0,16.99
1945-12-21,-0.06898917865185178,0,16.98
1945-12-22,1.274192339013874,0,17.17
1945-12-26,1.5750385470690969,0,17.41
1945-12-27,-0.8396228294938042,0,17.28
1945-12-28,0.19507195794866644,0,17.31
1945-12-29,0.3409152770936408,0,17.36
1945-12-31,0.0,0,17.36
1946-01-02,-0.7759345007720295,0,17.25
1946-01-03,0.14664082360509073,0,17.27
1946-01-04,-0.30501855499966524,0,17.23
1946-01-05,0.5360494309025806,0,17.3
1946-01-07,0.07651962414765782,0,17.31
1946-01-08,2.6022183308991607,0,17.69
1946-01-09,1.6831054740647715,0,17.95
1946-01-10,0.7731339376146051,0,18.07
1946-01-11,0.38478209698535015,0,18.13
1946-01-12,-0.44665166355013347,0,18.06
1946-01-14,1.6512118802344113,0,18.33
1946-01-15,0.18198595328383008,0,18.36
1946-01-16,0.12175988162088787,0,18.38
1946-01-17,-0.2430329447435728,0,18.34
1946-01-18,-0.24359298895972484,0,18.3
1946-01-19,-1.261330893044488,0,18.1
1946-01-21,-2.1144237571162496,0,17.74
1946-01-22,0.7050410627338115,0,17.86
1946-01-23,1.197995604269576,0,18.07
1946-01-24,0.32245022411586055,0,18.12
1946-01-25,-0.19520812645766314,0,18.09
1946-01-26,0.06513304392059864,0,18.1
1946-01-28,2.9484434516051476,0,18.62
1946-01-29,0.27985813920384606,0,18.67
1946-01-30,-0.6156204053784561,0,18.56
1946-01-31,0.05752273969477132,0,18.57
1946-02-01,0.4094872107349847,0,18.64
1946-02-02,0.4078910676332679,0,18.71
1946-02-04,-0.5191350401591989,0,18.62
1946-02-05,0.46178532048574483,0,18.7
1946-02-06,-0.7497141867892233,0,18.57
1946-02-07,0.0,0,18.57
1946-02-08,-0.11594405586763806,0,18.55
1946-02-09,-0.9662741035226086,1,18.38
1946-02-11,-0.7892488900196377,1,18.24
1946-02-13,-1.5344193828002548,1,17.98
1946-02-14,0.6746943677697746,1,18.09
1946-02-15,1.992988626306271,1,18.44
1946-02-16,1.102884026399868,1,18.64
1946-02-18,-1.3874960319141534,1,18.38
1946-02-19,-3.154139005376824,1,17.7
1946-02-20,-1.5222694923257725,1,17.37
1946-02-21,1.5367294535488751,1,17.72
1946-02-25,-3.034061183037607,1,16.91
1946-02-26,-0.3843459616971742,0,16.81
1946-02-27,1.2595162880666535,0,17.15
1946-02-28,0.4840821929185271,0,17.28
1946-03-01,-0.2611651421374606,0,17.21
1946-03-02,-0.4170815228553313,0,17.1
1946-03-04,-0.038105036358592886,0,17.09
1946-03-05,0.6751604979956936,0,17.27
1946-03-06,-0.2991066087476907,0,17.19
1946-03-07,0.5951144665893254,0,17.34
1946-03-08,0.5855532789451487,0,17.49
1946-03-09,0.11651471485352151,0,17.52
1946-03-11,-0.5442077533499635,0,17.38
1946-03-12,0.15612487134077754,0,17.42
1946-03-13,-1.050071417433319,0,17.15
1946-03-14,-0.23565571478801525,0,17.09
1946-03-15,0.735386903361759,0,17.28
1946-03-16,0.570538066893722,0,17.43
1946-03-18,0.5243348745780891,0,17.57
1946-03-19,-0.44839680799237075,0,17.45
1946-03-20,0.4845930881132867,0,17.58
1946-03-21,0.4433743104235357,0,17.7
1946-03-22,0.0,0,17.7
1946-03-23,0.33543305794543715,0,17.79
1946-03-25,1.042914201324519,0,18.07
1946-03-26,-0.03735966349955217,0,18.06
1946-03-27,-0.41711609539601957,0,17.95
1946-03-28,-0.08652234591801115,0,17.93
1946-03-29,0.4934353875411649,0,18.04
1946-03-30,0.18634612987156263,0,18.08
1946-04-01,-0.14135312876876707,0,18.06
1946-04-02,0.07201900972513156,0,18.07
1946-04-03,2.2787694671295866,0,18.38
1946-04-04,1.4302445930658811,0,18.58
1946-04-05,-0.28664549923747196,0,18.54
1946-04-06,0.0,0,18.54
1946-04-08,0.5877973873285817,0,18.62
1946-04-09,1.8559922903898838,0,18.88
1946-04-10,-0.49921986101710836,0,18.81
1946-04-11,-0.2869900807195346,0,18.77
1946-04-12,0.0,0,18.77
1946-04-13,-0.9219155872087943,0,18.64
1946-04-15,-0.14662498142398,0,18.62
1946-04-16,1.7562594729240593,0,18.87
1946-04-17,-0.23323469861266738,0,18.84
1946-04-18,0.4741682040977926,0,18.9
1946-04-20,0.0,0,18.9
1946-04-22,-0.16236238563742825,0,18.88
1946-04-23,-0.32643466301699214,0,18.84
1946-04-24,-1.516908499896955,0,18.65
1946-04-25,-0.8741829569199333,0,18.54
1946-04-26,0.3216326997952205,0,18.58
1946-04-27,1.2588665203440317,0,18.74
1946-04-29,-0.15691338394051824,0,18.72
1946-04-30,0.3399342212461087,0,18.76
1946-05-01,-0.42282717206526105,0,18.71
1946-05-02,-0.7696833998464307,0,18.62
1946-05-03,-1.326278679741404,0,18.46
1946-05-04,-0.4194772317854466,0,18.41
1946-05-06,-1.2290883964954935,0,18.26
1946-05-07,1.9220017550356645,0,18.51
1946-05-08,-0.30486915059223607,0,18.47
1946-05-09,-0.2538568937303678,0,18.44
1946-05-10,2.3826836262919238,0,18.74
1946-05-11,0.8567649229592169,0,18.85
1946-05-13,-0.4644195083594971,0,18.79
1946-05-14,-0.9238053980746058,0,18.67
1946-05-15,-1.1474851884909378,0,18.53
1946-05-16,0.8916110282151052,0,18.64
1946-05-17,-0.32360289785219043,0,18.6
1946-05-18,-0.645435423205906,0,18.52
1946-05-20,0.9673360540166495,0,18.64
1946-05-21,0.32067799041337575,0,18.68
1946-05-22,1.0129672637199707,0,18.8
1946-05-23,-0.16847094404858057,0,18.78
1946-05-24,0.0,0,18.78
1946-05-27,1.153175008267381,0,18.92
1946-05-28,2.108145161828872,0,19.2
1946-05-29,0.3737173137889918,0,19.25
1946-05-31,-0.5432111904900405,0,19.18
1946-06-03,-1.009128207037208,0,19.05
1946-06-04,-0.9209273805426971,0,18.93
1946-06-05,-0.8583491194649868,0,18.82
1946-06-06,-0.07831022676449928,0,18.81
1946-06-07,0.07842321981625658,0,18.82
1946-06-10,0.23555972283713958,0,18.85
1946-06-11,-1.525335451777295,0,18.65
1946-06-12,0.31479848603632005,0,18.69
1946-06-13,0.8566585368755486,0,18.8
1946-06-14,-0.080037319708992,0,18.79
1946-06-17,0.17145787474519517,0,18.81
1946-06-18,-2.0682011440769363,1,18.55
1946-06-19,-0.8727374289876312,1,18.44
1946-06-20,-3.0833228989323356,1,18.03
1946-06-21,1.465994714656958,0,18.23
1946-06-24,0.29076664682839404,0,18.27
1946-06-25,-0.9448818780392687,0,18.14
1946-06-26,-0.22196504645828888,0,18.11
1946-06-27,1.9343992101289953,0,18.39
1946-06-28,0.2736829056605434,0,18.43
1946-07-01,0.7455883676619414,0,18.54
1946-07-02,-0.06838993909368994,0,18.53
1946-07-03,-0.27409958997665074,0,18.49
1946-07-05,-0.4169298577211146,0,18.43
1946-07-08,-0.486831567986723,0,18.36
1946-07-09,0.6878189434185562,0,18.46
1946-07-10,0.20913493512332595,0,18.49
1946-07-11,-0.7496557557545588,1,18.39
1946-07-12,-0.902900548608124,1,18.27
1946-07-15,-2.262984485654979,1,17.95
1946-07-16,0.1431058294239802,1,17.97
1946-07-17,0.7066692834746564,1,18.07
1946-07-18,-0.21271436969369925,1,18.04
1946-07-19,-0.42617258019571946,1,17.98
1946-07-22,-0.35652054895613894,1,17.93
1946-07-23,-3.252529990673762,1,17.39
1946-07-24,0.12355327818222989,0,17.41
1946-07-25,0.5503588020430941,0,17.5
1946-07-26,0.6085247087417249,0,17.6
1946-07-29,0.36146641670761376,0,17.66
1946-07-30,0.5940885174548419,0,17.76
1946-07-31,1.1766763263634772,0,17.96
1946-08-01,0.29275639309598217,0,18.01
1946-08-02,0.06479339954567671,0,18.02
1946-08-05,-0.7311543375822758,0,17.91
1946-08-06,-0.33413317392628344,0,17.86
1946-08-07,1.1173117553058014,0,18.03
1946-08-08,0.5199022814378579,0,18.11
1946-08-09,-0.41360960677429554,0,18.05
1946-08-12,0.20712113978529695,0,18.08
1946-08-13,1.0207695833437493,0,18.23
1946-08-14,-0.20341953675495272,0,18.2
1946-08-15,-1.3916612565653206,1,17.99
1946-08-16,-0.9919737682359608,1,17.84
1946-08-19,-0.19974344061973293,1,17.81
1946-08-20,0.6641561955253998,1,17.91
1946-08-21,-1.1147356038810816,1,17.74
1946-08-22,-1.1753386179856278,1,17.56
1946-08-23,0.13178772579044146,1,17.58
1946-08-26,-0.7722912952680943,1,17.47
1946-08-27,-3.2317441674303686,1,16.92
1946-08-28,-1.136957115296556,1,16.73
1946-08-29,0.17981717032797268,1,16.76
1946-08-30,-0.6590876677585853,1,16.65
1946-09-03,-4.945479817186957,1,15.0
1946-09-04,1.4004610256937422,1,15.46
1946-09-05,1.489790604341045,1,15.99
1946-09-06,-0.4169557930374035,1,15.84
1946-09-09,-2.212001653885681,1,15.01
1946-09-10,-1.1522868811735965,1,14.59
1946-09-11,1.2183511551273556,0,15.05
1946-09-12,-0.07888897851059395,0,15.02
1946-09-13,0.7452348669511611,0,15.31
1946-09-16,0.2278719631845117,0,15.4
1946-09-17,-0.30408107039053367,0,15.28
1946-09-18,-1.219447933844018,0,14.8
1946-09-19,-1.2216437635880164,0,14.33
1946-09-20,0.9191515069679785,0,14.69
1946-09-23,-0.7107551485181974,0,14.41
1946-09-24,0.7729077804303365,0,14.72
1946-09-25,0.9089894545853795,0,15.1
1946-09-26,0.3968556857363262,0,15.27
1946-09-27,-0.37347870685024126,0,15.11
1946-09-30,-0.3536636579415842,0,14.96
1946-10-01,-0.09492443064042448,0,14.92
1946-10-02,0.1896189161624789,0,15.0
1946-10-03,-0.04730406706195376,0,14.98
1946-10-04,-0.40454371323199173,0,14.81
1946-10-05,-0.26450790764983145,0,14.7
1946-10-07,0.0,0,14.7
1946-10-08,-0.41849630043562064,0,14.53
1946-10-09,-1.018374504468315,0,14.12
1946-10-10,0.5212151750124498,0,14.33
1946-10-11,0.7215417247426248,0,14.63
1946-10-14,0.2518629849864166,0,14.71
1946-10-15,1.7747531993459342,0,15.3
1946-10-16,-0.18526711699049805,0,15.24
1946-10-17,-0.7136610352194696,0,15.01
1946-10-18,-0.14108665750947388,0,14.97
1946-10-19,-0.14737711817590676,0,14.93
1946-10-21,0.2710939077143637,0,15.0
1946-10-22,-0.46395649027344926,0,14.88
1946-10-23,-0.4375097727076112,0,14.77
1946-10-24,0.04002143678556382,0,14.78
1946-10-25,-0.3214244406229357,0,14.7
1946-10-26,-0.04289616856701166,0,14.69
1946-10-28,-1.3591216007877802,0,14.39
1946-10-29,-0.6246165254948046,0,14.26
1946-10-30,0.2969699232678635,0,14.32
1946-10-31,2.3616214610849204,0,14.84
1946-11-01,1.0514701998619398,0,15.07
1946-11-02,0.5001878310300815,0,15.18
1946-11-04,0.6773736205138188,0,15.33
1946-11-06,-2.6592022780915516,1,14.67
1946-11-07,0.49013954595092124,0,14.79
1946-11-08,0.24377864745172628,0,14.85
1946-11-09,0.71892102491946,0,15.03
1946-11-12,-0.3605168846236091,0,14.94
1946-11-13,-0.523900192359123,0,14.81
1946-11-14,0.32243503892938297,0,14.89
1946-11-15,-0.6473893943203337,0,14.73
1946-11-16,-0.043082555991095964,0,14.72
1946-11-18,-0.609593318627526,0,14.58
1946-11-19,-0.04511362155843926,0,14.57
1946-11-20,-0.497619161182309,0,14.46
1946-11-21,-1.2886830644375487,0,14.21
1946-11-22,-0.4168618806954758,0,14.13
1946-11-23,1.0295548681683282,0,14.33
1946-11-25,-0.10231899353756262,0,14.31
1946-11-26,0.7054720998965361,0,14.45
1946-11-27,0.4983688466000758,0,14.55
1946-11-29,0.6405135927684672,0,14.68
1946-11-30,-0.04928943890180223,0,14.67
1946-12-02,-1.1197598396316173,0,14.44
1946-12-03,0.24507065650899246,0,14.49
1946-12-04,1.0927168014718371,0,14.72
1946-12-05,-0.39154537265780254,0,14.64
1946-12-06,0.2961483514657282,0,14.7
1946-12-07,0.5383063411226952,0,14.81
1946-12-09,2.471922410701761,0,15.32
1946-12-10,0.0,0,15.32
1946-12-11,0.19497928504846518,0,15.36
1946-12-12,-1.020273379107008,0,15.15
1946-12-13,0.12345147775432537,0,15.17
1946-12-14,0.4946189371135376,0,15.25
1946-12-16,-0.06175209642671103,0,15.24
1946-12-17,-0.3777986725759429,0,15.18
1946-12-18,0.19028040956364642,0,15.21
1946-12-19,1.4807362842098926,0,15.45
1946-12-20,0.3061885021547974,0,15.5
1946-12-21,0.25019423889971554,0,15.54
1946-12-23,-0.8031108486240527,0,15.41
1946-12-24,-0.2527907348331792,0,15.37
1946-12-26,-0.9952737701832906,0,15.21
1946-12-27,-0.1266338971559168,0,15.19
1946-12-28,0.20245351877223283,0,15.22
1946-12-30,-0.33962422398413794,0,15.17
1946-12-31,0.8972766688146806,0,15.3
1947-01-02,-0.6814355356487471,0,15.2
1947-01-03,0.4138181533439243,0,15.26
1947-01-04,0.27633343451531217,0,15.3
1947-01-06,0.960932223512812,0,15.44
1947-01-07,-0.8103623039984719,0,15.32
1947-01-08,0.6445849325104134,0,15.41
1947-01-09,0.21410087161703917,0,15.44
1947-01-10,-1.4304272375640341,1,15.24
1947-01-11,-1.5329484987458193,1,15.02
1947-01-13,-1.4935092472636056,1,14.8
1947-01-14,0.48035291825387183,1,14.87
1947-01-15,-0.8935907628137663,1,14.77
1947-01-16,0.08957424232840229,1,14.78
1947-01-17,2.307020953745746,1,15.07
1947-01-18,1.199481515579868,1,15.22
1947-01-20,-1.5370092799507795,1,15.02
1947-01-21,-0.38969749143840454,0,14.97
1947-01-22,0.5417841013556192,0,15.04
1947-01-23,1.1294562374352697,0,15.19
1947-01-24,0.14982284860417477,0,15.21
1947-01-25,-0.238627894081716,0,15.18
1947-01-27,1.2346568206118131,0,15.34
1947-01-28,0.978059630587935,0,15.47
1947-01-29,1.3237041921849226,0,15.65
1947-01-30,-0.3658244656523319,0,15.6
1947-01-31,0.4507634119947068,0,15.66
1947-02-01,0.5968647424564203,0,15.74
1947-02-03,0.4450164796360663,0,15.8
1947-02-04,0.2229853929922417,0,15.83
1947-02-05,0.6717013607501494,0,15.92
1947-02-06,-0.45136783236513695,0,15.86
1947-02-07,1.8508106513655491,0,16.12
1947-02-08,0.5623553583146034,0,16.2
1947-02-10,-1.0423335375443132,0,16.05
1947-02-11,0.6363052749696394,0,16.14
1947-02-13,-1.4304979001959217,0,15.93
1947-02-14,-0.4782489496525589,0,15.86
1947-02-15,-0.07141258710580306,0,15.85
1947-02-17,0.22757224059138537,0,15.88
1947-02-18,0.0,0,15.88
1947-02-19,-1.4814623248898975,0,15.69
1947-02-20,0.23987260906895513,0,15.72
1947-02-21,0.6363260638615672,0,15.8
1947-02-24,-1.1007217378923309,1,15.67
1947-02-25,-1.6570584085394398,1,15.47
1947-02-26,-1.4486422952715166,1,15.3
1947-02-27,1.4899960567851984,1,15.48
1947-02-28,-0.4116515329965518,1,15.43
1947-03-01,0.08446795171872165,1,15.44
1947-03-03,-0.2531792991214205,1,15.41
1947-03-04,0.0,1,15.41
1947-03-05,1.5038510826428433,1,15.59
1947-03-06,0.5051107558254345,1,15.65
1947-03-07,-3.4084591505893793,1,15.16
1947-03-08,-0.42459010176271467,0,15.1
1947-03-10,-0.6405061244238017,0,15.01
1947-03-11,-0.9311825094919989,0,14.88
1947-03-12,0.6417266708633405,0,14.97
1947-03-13,-0.2854925768122923,0,14.93
1947-03-14,-1.077450511948065,0,14.78
1947-03-15,-0.07220090028987229,0,14.77
1947-03-17,0.3855050756865189,0,14.82
1947-03-18,1.397971170327864,0,15.01
1947-03-19,0.5106279078440615,0,15.08
1947-03-20,-0.07369660756307081,0,15.07
1947-03-21,1.3018161235130383,0,15.25
1947-03-22,0.07194803070418924,0,15.26
1947-03-24,-1.0686568257927707,0,15.11
1947-03-25,-0.64564938358136,0,15.02
1947-03-26,1.4334572105537478,0,15.23
1947-03-27,1.140795652584798,0,15.4
1947-03-28,-0.4675541287960318,0,15.33
1947-03-29,-0.13486632483935443,0,15.31
1947-03-31,-0.9465631934997633,0,15.17
1947-04-01,0.41617600312974284,0,15.23
1947-04-02,-0.07081926782935047,0,15.22
1947-04-03,-0.2921640442129425,0,15.18
1947-04-05,-0.07326870116281699,0,15.17
1947-04-07,-0.8736646265151151,1,15.05
1947-04-08,-1.5605866379509978,1,14.83
1947-04-09,-0.07150252672085464,1,14.82
1947-04-10,0.07393248990821688,1,14.83
1947-04-11,-0.8162121761297756,1,14.72
1947-04-12,-1.4754747794257077,1,14.56
1947-04-14,-3.2566536712432206,1,14.14
1947-04-15,0.07878293504664972,0,14.15
1947-04-16,1.0782164293625118,0,14.29
1947-04-17,-0.15519947625156977,0,14.27
1947-04-18,-1.372607022889655,0,14.09
1947-04-19,1.7998671059918638,0,14.34
